cell_id,intent,archetype,occasion,occasion_archetype,season,gender,formality,time,sample_profile_id
c_02913,pairing_request,classic,wedding_engagement,wedding_vibes,winter,female,ceremonial,evening,p_001_classic_female
c_02914,pairing_request,classic,wedding_reception,wedding_vibes,spring,male,ceremonial,evening,p_000_classic_male
c_02915,pairing_request,classic,wedding_reception,wedding_vibes,spring,female,ceremonial,evening,p_001_classic_female
c_02916,pairing_request,classic,wedding_reception,wedding_vibes,summer,male,ceremonial,evening,p_000_classic_male
c_02917,pairing_request,classic,wedding_reception,wedding_vibes,summer,female,ceremonial,evening,p_001_classic_female
c_02918,pairing_request,classic,wedding_reception,wedding_vibes,autumn,male,ceremonial,evening,p_000_classic_male
c_02919,pairing_request,classic,wedding_reception,wedding_vibes,autumn,female,ceremonial,evening,p_001_classic_female
c_02920,pairing_request,classic,wedding_reception,wedding_vibes,winter,male,ceremonial,evening,p_000_classic_male
c_02921,pairing_request,classic,wedding_reception,wedding_vibes,winter,female,ceremonial,evening,p_001_classic_female
c_02922,pairing_request,classic,sangeet,wedding_vibes,spring,male,ceremonial,evening,p_000_classic_male
c_02923,pairing_request,classic,sangeet,wedding_vibes,spring,female,ceremonial,evening,p_001_classic_female
c_02924,pairing_request,classic,sangeet,wedding_vibes,summer,male,ceremonial,evening,p_000_classic_male
c_02925,pairing_request,classic,sangeet,wedding_vibes,summer,female,ceremonial,evening,p_001_classic_female
c_02926,pairing_request,classic,sangeet,wedding_vibes,autumn,male,ceremonial,evening,p_000_classic_male
c_02927,pairing_request,classic,sangeet,wedding_vibes,autumn,female,ceremonial,evening,p_001_classic_female
c_02928,pairing_request,classic,sangeet,wedding_vibes,winter,male,ceremonial,evening,p_000_classic_male
c_02929,pairing_request,classic,sangeet,wedding_vibes,winter,female,ceremonial,evening,p_001_classic_female
c_02930,pairing_request,classic,mehndi,wedding_vibes,spring,male,ceremonial,daytime,p_000_classic_male
c_02931,pairing_request,classic,mehndi,wedding_vibes,spring,female,ceremonial,daytime,p_001_classic_female
c_02932,pairing_request,classic,mehndi,wedding_vibes,summer,male,ceremonial,daytime,p_000_classic_male
c_02933,pairing_request,classic,mehndi,wedding_vibes,summer,female,ceremonial,daytime,p_001_classic_female
c_02934,pairing_request,classic,mehndi,wedding_vibes,autumn,male,ceremonial,daytime,p_000_classic_male
c_02935,pairing_request,classic,mehndi,wedding_vibes,autumn,female,ceremonial,daytime,p_001_classic_female
c_02936,pairing_request,classic,mehndi,wedding_vibes,winter,male,ceremonial,daytime,p_000_classic_male
c_02937,pairing_request,classic,mehndi,wedding_vibes,winter,female,ceremonial,daytime,p_001_classic_female
c_02938,pairing_request,minimalist,daily_office,work_mode,spring,male,smart_casual,daytime,p_002_minimalist_male
c_02939,pairing_request,minimalist,daily_office,work_mode,spring,female,smart_casual,daytime,p_003_minimalist_female
c_02940,pairing_request,minimalist,daily_office,work_mode,summer,male,smart_casual,daytime,p_002_minimalist_male
c_02941,pairing_request,minimalist,daily_office,work_mode,summer,female,smart_casual,daytime,p_003_minimalist_female
c_02942,pairing_request,minimalist,daily_office,work_mode,autumn,male,smart_casual,daytime,p_002_minimalist_male
c_02943,pairing_request,minimalist,daily_office,work_mode,autumn,female,smart_casual,daytime,p_003_minimalist_female
c_02944,pairing_request,minimalist,daily_office,work_mode,winter,male,smart_casual,daytime,p_002_minimalist_male
c_02945,pairing_request,minimalist,daily_office,work_mode,winter,female,smart_casual,daytime,p_003_minimalist_female
c_02946,pairing_request,minimalist,formal_office,work_mode,spring,male,formal,daytime,p_002_minimalist_male
c_02947,pairing_request,minimalist,formal_office,work_mode,spring,female,formal,daytime,p_003_minimalist_female
c_02948,pairing_request,minimalist,formal_office,work_mode,summer,male,formal,daytime,p_002_minimalist_male
c_02949,pairing_request,minimalist,formal_office,work_mode,summer,female,formal,daytime,p_003_minimalist_female
c_02950,pairing_request,minimalist,formal_office,work_mode,autumn,male,formal,daytime,p_002_minimalist_male
c_02951,pairing_request,minimalist,formal_office,work_mode,autumn,female,formal,daytime,p_003_minimalist_female
c_02952,pairing_request,minimalist,formal_office,work_mode,winter,male,formal,daytime,p_002_minimalist_male
c_02953,pairing_request,minimalist,formal_office,work_mode,winter,female,formal,daytime,p_003_minimalist_female
c_02954,pairing_request,minimalist,business_meeting,work_mode,spring,male,formal,daytime,p_002_minimalist_male
c_02955,pairing_request,minimalist,business_meeting,work_mode,spring,female,formal,daytime,p_003_minimalist_female
c_02956,pairing_request,minimalist,business_meeting,work_mode,summer,male,formal,daytime,p_002_minimalist_male
c_02957,pairing_request,minimalist,business_meeting,work_mode,summer,female,formal,daytime,p_003_minimalist_female
c_02958,pairing_request,minimalist,business_meeting,work_mode,autumn,male,formal,daytime,p_002_minimalist_male
c_02959,pairing_request,minimalist,business_meeting,work_mode,autumn,female,formal,daytime,p_003_minimalist_female
c_02960,pairing_request,minimalist,business_meeting,work_mode,winter,male,formal,daytime,p_002_minimalist_male
c_02961,pairing_request,minimalist,business_meeting,work_mode,winter,female,formal,daytime,p_003_minimalist_female
c_02962,pairing_request,minimalist,interview,work_mode,spring,male,formal,daytime,p_002_minimalist_male
c_02963,pairing_request,minimalist,interview,work_mode,spring,female,formal,daytime,p_003_minimalist_female
c_02964,pairing_request,minimalist,interview,work_mode,summer,male,formal,daytime,p_002_minimalist_male
c_02965,pairing_request,minimalist,interview,work_mode,summer,female,formal,daytime,p_003_minimalist_female
c_02966,pairing_request,minimalist,interview,work_mode,autumn,male,formal,daytime,p_002_minimalist_male
c_02967,pairing_request,minimalist,interview,work_mode,autumn,female,formal,daytime,p_003_minimalist_female
c_02968,pairing_request,minimalist,interview,work_mode,winter,male,formal,daytime,p_002_minimalist_male
c_02969,pairing_request,minimalist,interview,work_mode,winter,female,formal,daytime,p_003_minimalist_female
c_02970,pairing_request,minimalist,workplace_event,work_mode,spring,male,smart_casual,evening,p_002_minimalist_male
c_02971,pairing_request,minimalist,workplace_event,work_mode,spring,female,smart_casual,evening,p_003_minimalist_female
c_02972,pairing_request,minimalist,workplace_event,work_mode,summer,male,smart_casual,evening,p_002_minimalist_male
c_02973,pairing_request,minimalist,workplace_event,work_mode,summer,female,smart_casual,evening,p_003_minimalist_female
c_02974,pairing_request,minimalist,workplace_event,work_mode,autumn,male,smart_casual,evening,p_002_minimalist_male
c_02975,pairing_request,minimalist,workplace_event,work_mode,autumn,female,smart_casual,evening,p_003_minimalist_female
c_02976,pairing_request,minimalist,workplace_event,work_mode,winter,male,smart_casual,evening,p_002_minimalist_male
c_02977,pairing_request,minimalist,workplace_event,work_mode,winter,female,smart_casual,evening,p_003_minimalist_female
c_02978,pairing_request,minimalist,weekend_brunch,social_casual,spring,male,casual,daytime,p_002_minimalist_male
c_02979,pairing_request,minimalist,weekend_brunch,social_casual,spring,female,casual,daytime,p_003_minimalist_female
c_02980,pairing_request,minimalist,weekend_brunch,social_casual,summer,male,casual,daytime,p_002_minimalist_male
c_02981,pairing_request,minimalist,weekend_brunch,social_casual,summer,female,casual,daytime,p_003_minimalist_female
c_02982,pairing_request,minimalist,weekend_brunch,social_casual,autumn,male,casual,daytime,p_002_minimalist_male
c_02983,pairing_request,minimalist,weekend_brunch,social_casual,autumn,female,casual,daytime,p_003_minimalist_female
c_02984,pairing_request,minimalist,weekend_brunch,social_casual,winter,male,casual,daytime,p_002_minimalist_male
c_02985,pairing_request,minimalist,weekend_brunch,social_casual,winter,female,casual,daytime,p_003_minimalist_female
c_02986,pairing_request,minimalist,casual_lunch,social_casual,spring,male,casual,daytime,p_002_minimalist_male
c_02987,pairing_request,minimalist,casual_lunch,social_casual,spring,female,casual,daytime,p_003_minimalist_female
c_02988,pairing_request,minimalist,casual_lunch,social_casual,summer,male,casual,daytime,p_002_minimalist_male
c_02989,pairing_request,minimalist,casual_lunch,social_casual,summer,female,casual,daytime,p_003_minimalist_female
c_02990,pairing_request,minimalist,casual_lunch,social_casual,autumn,male,casual,daytime,p_002_minimalist_male
c_02991,pairing_request,minimalist,casual_lunch,social_casual,autumn,female,casual,daytime,p_003_minimalist_female
c_02992,pairing_request,minimalist,casual_lunch,social_casual,winter,male,casual,daytime,p_002_minimalist_male
c_02993,pairing_request,minimalist,casual_lunch,social_casual,winter,female,casual,daytime,p_003_minimalist_female
c_02994,pairing_request,minimalist,everyday_casual,social_casual,spring,male,casual,flexible,p_002_minimalist_male
c_02995,pairing_request,minimalist,everyday_casual,social_casual,spring,female,casual,flexible,p_003_minimalist_female
c_02996,pairing_request,minimalist,everyday_casual,social_casual,summer,male,casual,flexible,p_002_minimalist_male
c_02997,pairing_request,minimalist,everyday_casual,social_casual,summer,female,casual,flexible,p_003_minimalist_female
c_02998,pairing_request,minimalist,everyday_casual,social_casual,autumn,male,casual,flexible,p_002_minimalist_male
c_02999,pairing_request,minimalist,everyday_casual,social_casual,autumn,female,casual,flexible,p_003_minimalist_female
c_03000,pairing_request,minimalist,everyday_casual,social_casual,winter,male,casual,flexible,p_002_minimalist_male
c_03001,pairing_request,minimalist,everyday_casual,social_casual,winter,female,casual,flexible,p_003_minimalist_female
c_03002,pairing_request,minimalist,coffee_meetup,social_casual,spring,male,casual,daytime,p_002_minimalist_male
c_03003,pairing_request,minimalist,coffee_meetup,social_casual,spring,female,casual,daytime,p_003_minimalist_female
c_03004,pairing_request,minimalist,coffee_meetup,social_casual,summer,male,casual,daytime,p_002_minimalist_male
c_03005,pairing_request,minimalist,coffee_meetup,social_casual,summer,female,casual,daytime,p_003_minimalist_female
c_03006,pairing_request,minimalist,coffee_meetup,social_casual,autumn,male,casual,daytime,p_002_minimalist_male
c_03007,pairing_request,minimalist,coffee_meetup,social_casual,autumn,female,casual,daytime,p_003_minimalist_female
c_03008,pairing_request,minimalist,coffee_meetup,social_casual,winter,male,casual,daytime,p_002_minimalist_male
c_03009,pairing_request,minimalist,coffee_meetup,social_casual,winter,female,casual,daytime,p_003_minimalist_female
c_03010,pairing_request,minimalist,shopping_outing,social_casual,spring,male,casual,daytime,p_002_minimalist_male
c_03011,pairing_request,minimalist,shopping_outing,social_casual,spring,female,casual,daytime,p_003_minimalist_female
c_03012,pairing_request,minimalist,shopping_outing,social_casual,summer,male,casual,daytime,p_002_minimalist_male
c_03013,pairing_request,minimalist,shopping_outing,social_casual,summer,female,casual,daytime,p_003_minimalist_female
c_03014,pairing_request,minimalist,shopping_outing,social_casual,autumn,male,casual,daytime,p_002_minimalist_male
c_03015,pairing_request,minimalist,shopping_outing,social_casual,autumn,female,casual,daytime,p_003_minimalist_female
c_03016,pairing_request,minimalist,shopping_outing,social_casual,winter,male,casual,daytime,p_002_minimalist_male
c_03017,pairing_request,minimalist,shopping_outing,social_casual,winter,female,casual,daytime,p_003_minimalist_female
c_03018,pairing_request,minimalist,cocktail_party,night_out,spring,male,semi_formal,evening,p_002_minimalist_male
c_03019,pairing_request,minimalist,cocktail_party,night_out,spring,female,semi_formal,evening,p_003_minimalist_female
c_03020,pairing_request,minimalist,cocktail_party,night_out,summer,male,semi_formal,evening,p_002_minimalist_male
c_03021,pairing_request,minimalist,cocktail_party,night_out,summer,female,semi_formal,evening,p_003_minimalist_female
c_03022,pairing_request,minimalist,cocktail_party,night_out,autumn,male,semi_formal,evening,p_002_minimalist_male
c_03023,pairing_request,minimalist,cocktail_party,night_out,autumn,female,semi_formal,evening,p_003_minimalist_female
c_03024,pairing_request,minimalist,cocktail_party,night_out,winter,male,semi_formal,evening,p_002_minimalist_male
c_03025,pairing_request,minimalist,cocktail_party,night_out,winter,female,semi_formal,evening,p_003_minimalist_female
c_03026,pairing_request,minimalist,rooftop_bar,night_out,spring,male,smart_casual,evening,p_002_minimalist_male
c_03027,pairing_request,minimalist,rooftop_bar,night_out,spring,female,smart_casual,evening,p_003_minimalist_female
c_03028,pairing_request,minimalist,rooftop_bar,night_out,summer,male,smart_casual,evening,p_002_minimalist_male
c_03029,pairing_request,minimalist,rooftop_bar,night_out,summer,female,smart_casual,evening,p_003_minimalist_female
c_03030,pairing_request,minimalist,rooftop_bar,night_out,autumn,male,smart_casual,evening,p_002_minimalist_male
c_03031,pairing_request,minimalist,rooftop_bar,night_out,autumn,female,smart_casual,evening,p_003_minimalist_female
c_03032,pairing_request,minimalist,club_night,night_out,spring,male,smart_casual,evening,p_002_minimalist_male
c_03033,pairing_request,minimalist,club_night,night_out,spring,female,smart_casual,evening,p_003_minimalist_female
c_03034,pairing_request,minimalist,club_night,night_out,summer,male,smart_casual,evening,p_002_minimalist_male
c_03035,pairing_request,minimalist,club_night,night_out,summer,female,smart_casual,evening,p_003_minimalist_female
